DatePulled1,domain,visits1,pageviews1,users1,pageviews_per_session1,avg_session_duration1,exits1
4/5/20,durham.va.gov,10021,18038,8017,1.8,45.6,10021
4/5/20,efile.fara.gov,10021,14030,8017,1.4,0.8,10021
4/5/20,epa.usajobs.gov,10021,80170,6013,8,168.41,10021
4/5/20,find.irs.gov,10021,12026,6013,1.2,65.6,8017
4/5/20,fresno.va.gov,10021,12026,10021,1.2,8.8,10021
4/5/20,giovanni.gsfc.nasa.gov,10021,18038,6013,1.8,39.4,16034
4/5/20,gravelocator.cem.va.gov,10021,24051,10021,2.4,44.2,10021
4/5/20,hawaii.va.gov,10021,22047,12026,2.2,137.6,8017
4/5/20,hi.water.usgs.gov,10021,16034,2004,1.6,196.61,8017
4/5/20,ibcalc.usps.com,10021,26055,4009,2.6,19.8,8017
4/5/20,incirlik.af.mil,10021,16034,10021,1.6,88.6,10021
4/5/20,indianapolis.va.gov,10021,12026,10021,1.2,0.6,10021
4/5/20,integrity.gov,10021,12026,10021,1.2,0.8,10021
4/5/20,iwr.usace.army.mil,10021,46098,32068,4.6,10.4,24051
4/5/20,kacc.nrmc.amedd.army.mil,10021,22047,6013,2.2,75.8,10021
4/5/20,laughlin.af.mil,10021,12026,10021,1.2,103,8017
4/5/20,littlerock.va.gov,10021,20043,10021,2,70.8,12026
4/5/20,lt.usembassy.gov,10021,38081,10021,3.8,923.63,12026
4/5/20,mafspace.msfc.nasa.gov,10021,26055,8017,2.6,159.8,6013
4/5/20,march.afrc.af.mil,10021,16034,8017,1.6,26.4,10021
4/5/20,marsoc.marines.mil,10021,26055,10021,2.6,320.21,10021
4/5/20,mccoy.armymwr.com,10021,10021,6013,1,0,10021
4/5/20,miami.va.gov,10021,10021,8017,1,0,10021
4/5/20,mildenhall.af.mil,10021,10021,10021,1,0,10021
4/5/20,miramar.marines.mil,10021,14030,8017,1.4,32.6,10021
4/5/20,mirecc.va.gov,10021,18038,10021,1.8,95.4,10021
4/5/20,misawa.af.mil,10021,54115,10021,5.4,142.6,14030
4/5/20,montana.va.gov,10021,10021,10021,1,0,10021
4/5/20,mountainhome.va.gov,10021,36077,14030,3.6,148.6,14030
4/5/20,mr.usembassy.gov,10021,18038,10021,1.8,412.61,10021
4/5/20,music.af.mil,10021,30064,10021,3,235.21,10021
4/5/20,mvs.usace.army.mil,10021,26055,10021,2.6,160.4,10021
4/5/20,mypba.pbgc.gov,10021,116247,18038,11.6,177.61,20043
4/5/20,nap.nwcg.gov,10021,18038,10021,1.8,93,10021
4/5/20,ngbpdc.ngb.army.mil,10021,38081,8017,3.8,478.81,10021
4/5/20,niem.gov,10021,20043,6013,2,67.8,10021
4/5/20,nixonlibrary.gov,10021,20043,8017,2,76.2,10021
4/5/20,nomads.ncdc.noaa.gov,10021,30064,4009,3,268.41,10021
4/5/20,northtexas.jobcorps.gov,10021,6013,4009,0.6,2,6013
4/5/20,nwd.usace.army.mil,10021,16034,12026,1.6,350.61,14030
4/5/20,nwfsc.noaa.gov,10021,16034,10021,1.6,27.8,10021
4/5/20,nyharbor.va.gov,10021,34072,16034,3.4,491.21,12026
4/5/20,oni.navy.mil,10021,30064,6013,3,57.8,10021
4/5/20,open.defense.gov,10021,10021,10021,1,0,10021
4/5/20,oprm.va.gov,10021,32068,18038,3.2,50,14030
4/5/20,ots.treas.gov,10021,58124,10021,5.8,438.21,10021
4/5/20,philadelphia.va.gov,10021,30064,10021,3,36.4,12026
4/5/20,pivauthtest.nih.gov,10021,10021,4009,1,0,10021
4/5/20,preview.weather.gov,10021,14030,10021,1.4,74.2,8017
4/5/20,realestatesales.gov,10021,60128,10021,6,213.01,10021
4/5/20,rsc.niaid.nih.gov,10021,14030,6013,1.4,3.4,10021
4/5/20,saginaw.va.gov,10021,18038,8017,1.8,68.8,12026
4/5/20,search.nccih.nih.gov,10021,20043,10021,2,108,10021
4/5/20,seymourjohnson.af.mil,10021,36077,10021,3.6,310.01,10021
4/5/20,spk.usace.army.mil,10021,40085,6013,4,717.62,10021
4/5/20,state.usajobs.gov,10021,52111,10021,5.2,711.62,4009
4/5/20,statecancerprofiles.cancer.gov,10021,122260,10021,12.2,95.6,14030
4/5/20,swg.usace.army.mil,10021,12026,10021,1.2,10.6,10021
4/5/20,technology.nasa.gov,10021,56119,10021,5.6,90,10021
4/5/20,tellus.ars.usda.gov,10021,30064,12026,3,60.6,12026
4/5/20,tfm.fiscal.treasury.gov,10021,36077,12026,3.6,122.2,10021
4/5/20,thunderbay.noaa.gov,10021,20043,8017,2,54.8,10021
4/5/20,tj.usembassy.gov,10021,30064,8017,3,43.4,10021
4/5/20,tyndall.af.mil,10021,12026,10021,1.2,297.01,10021
4/5/20,usarj.army.mil,10021,10021,10021,1,34.2,10021
4/5/20,usdebitcard.gov,10021,10021,4009,1,20.6,10021
4/5/20,usun.usmission.gov,10021,10021,10021,1,0,10021
4/5/20,ut.ng.mil,10021,20043,8017,2,204.41,10021
4/5/20,uts.nlm.nih.gov,10021,10021,10021,1,25.4,8017
4/5/20,vaforvets.va.gov,10021,12026,10021,1.2,5.4,12026
4/5/20,vietnamese.cdc.gov,10021,14030,6013,1.4,36.4,10021
4/5/20,vsac.nlm.nih.gov,10021,12026,4009,1.2,47.6,10021
4/5/20,wilkes-barre.va.gov,10021,10021,4009,1,0,10021
4/5/20,winn.amedd.army.mil,10021,12026,6013,1.2,10.2,10021
4/5/20,women.smokefree.gov,10021,22047,10021,2.2,47,10021
4/5/20,15wing.af.mil,8017,26055,8017,3.25,1014.01,6013
4/5/20,16af.af.mil,8017,18038,6013,2.25,97,8017
4/5/20,7atc.army.mil,8017,24051,10021,3,66.5,12026
4/5/20,accountcreation.cftc.gov,8017,8017,8017,1,0,8017
4/5/20,acms.research.gov,8017,36077,4009,4.5,62,10021
4/5/20,aflcmc.af.mil,8017,8017,8017,1,0,8017
4/5/20,amarillo.va.gov,8017,12026,4009,1.5,151.5,6013
4/5/20,analytics.usa.gov,8017,16034,6013,2,8.25,8017
4/5/20,armycivilianservice.usajobs.gov,8017,242515,6013,30.25,857.75,8017
4/5/20,asafm.army.mil,8017,16034,8017,2,30,8017
4/5/20,bath.va.gov,8017,8017,2004,1,49.5,8017
4/5/20,belvoir.armymwr.com,8017,8017,8017,1,0,8017
4/5/20,boston.va.gov,8017,16034,10021,2,62,8017
4/5/20,buyusa.gov,8017,16034,8017,2,5.75,8017
4/5/20,bw.usembassy.gov,8017,10021,10021,1.25,0,8017
4/5/20,cannon.af.mil,8017,12026,8017,1.5,39.25,8017
4/5/20,centralalabama.va.gov,8017,8017,8017,1,0,8017
4/5/20,chicago.va.gov,8017,26055,10021,3.25,6.5,10021
4/5/20,cio.gov,8017,8017,8017,1,7.25,8017
4/5/20,cio.noaa.gov,8017,10021,6013,1.25,24.75,8017
4/5/20,clintonlibrary.gov,8017,12026,8017,1.5,17.75,8017
4/5/20,cloudapps.perf.irs.gov,8017,114243,8017,14.25,71,8017
4/5/20,coastalscience.noaa.gov,8017,10021,4009,1.25,36.25,8017
4/5/20,code200-external.gsfc.nasa.gov,8017,16034,6013,2,28,8017
4/5/20,columbus.af.mil,8017,22047,8017,2.75,23,8017
4/5/20,cv.usembassy.gov,8017,8017,8017,1,0,8017
4/5/20,daegu.armymwr.com,8017,18038,4009,2.25,40,8017
4/5/20,dailyburialschedule.cem.va.gov,8017,16034,8017,2,62.5,6013
4/5/20,data.nodc.noaa.gov,8017,12026,10021,1.5,57.5,12026
4/5/20,dceg.cancer.gov,8017,8017,8017,1,0,8017
4/5/20,dev.treasury.gov,8017,16034,8017,2,52.25,8017
4/5/20,dobbins.afrc.af.mil,8017,8017,8017,1,0,8017
4/5/20,dod.usajobs.gov,8017,80170,6013,10,681,4009
4/5/20,domains.dotgov.gov,8017,24051,6013,3,219.5,8017
4/5/20,dot.usajobs.gov,8017,34072,8017,4.25,58.75,8017
4/5/20,drum.armymwr.com,8017,22047,6013,2.75,55.75,8017
4/5/20,dsrs.api.healthcare.gov,8017,8017,8017,1,0,8017
4/5/20,ehrm.va.gov,8017,10021,8017,1.25,3.25,8017
4/5/20,emaps.ed.gov,8017,66141,2004,8.25,675.25,10021
4/5/20,ewebapp.rma.usda.gov,8017,18038,8017,2.25,116.25,8017
4/5/20,execsec.defense.gov,8017,8017,6013,1,0,8017
4/5/20,expeditionarycenter.af.mil,8017,20043,8017,2.5,76.75,8017
4/5/20,fargo.va.gov,8017,12026,8017,1.5,8.25,8017
4/5/20,fdicoig.gov,8017,10021,8017,1.25,16,8017
4/5/20,fdr.blogs.archives.gov,8017,8017,6013,1,0,8017
4/5/20,fermi.gsfc.nasa.gov,8017,12026,8017,1.5,2,8017
4/5/20,ffb.treasury.gov,8017,22047,4009,2.75,17.25,8017
4/5/20,finance.ocfo.gsa.gov,8017,104222,6013,13,294.5,8017
4/5/20,fleta.gov,8017,8017,6013,1,0,8017
4/5/20,flowergarden.noaa.gov,8017,12026,8017,1.5,30,8017
4/5/20,flowsmapper.geo.census.gov,8017,10021,8017,1.25,121,8017
4/5/20,fordlibrarymuseum.gov,8017,18038,8017,2.25,89.5,8017
4/5/20,fsc.va.gov,8017,20043,6013,2.5,276.25,12026
4/5/20,fsrs.gov,8017,56119,4009,7,54.75,8017
4/5/20,gpm.nasa.gov,8017,14030,10021,1.75,7,10021
4/5/20,grandjunction.va.gov,8017,8017,8017,1,0,8017
4/5/20,healthreach.nlm.nih.gov,8017,26055,6013,3.25,85,8017
4/5/20,historicalcharts.noaa.gov,8017,20043,4009,2.5,3481.02,6013
4/5/20,hnc.usace.army.mil,8017,8017,8017,1,0,8017
4/5/20,https.cio.gov,8017,8017,8017,1,0,8017
4/5/20,hunterliggett.armymwr.com,8017,8017,2004,1,0,8017
4/5/20,idcfars.bls.gov,8017,68145,8017,8.5,319,8017
4/5/20,ilrs.cddis.eosdis.nasa.gov,8017,22047,2004,2.75,43.5,6013
4/5/20,infocenter.nimh.nih.gov,8017,8017,8017,1,3,6013
4/5/20,innovation.defense.gov,8017,18038,8017,2.25,36.75,8017
4/5/20,internationalclaims.usps.com,8017,28060,6013,3.5,210.75,10021
4/5/20,iowacity.va.gov,8017,16034,10021,2,10,10021
4/5/20,irs.usajobs.gov,8017,32068,8017,4,121.75,6013
4/5/20,its.bldrdoc.gov,8017,16034,4009,2,511,8017
4/5/20,jackson.armymwr.com,8017,14030,6013,1.75,28.75,10021
4/5/20,jackson.va.gov,8017,26055,8017,3.25,58.75,6013
4/5/20,jnlwp.defense.gov,8017,8017,4009,1,0,8017
4/5/20,jtfb.southcom.mil,8017,52111,4009,6.5,362.75,8017
4/5/20,kinetics.nist.gov,8017,16034,4009,2,40.75,8017
4/5/20,labels.fda.gov,8017,110234,8017,13.75,11.25,14030
4/5/20,lep.gov,8017,8017,6013,1,0,8017
4/5/20,library.doc.gov,8017,8017,6013,1,0,8017
4/5/20,library.noaa.gov,8017,36077,8017,4.5,457.75,6013
4/5/20,lta.cr.usgs.gov,8017,16034,10021,2,474,4009
4/5/20,lv.usembassy.gov,8017,28060,6013,3.5,70.25,8017
4/5/20,map.gsfc.nasa.gov,8017,10021,4009,1.25,26.25,8017
4/5/20,marforpac.marines.mil,8017,10021,10021,1.25,0,8017
4/5/20,marinedebris.noaa.gov,8017,8017,6013,1,66.5,6013
4/5/20,maryland.va.gov,8017,18038,8017,2.25,314.75,8017
4/5/20,mcwl.marines.mil,8017,8017,6013,1,48.25,8017
4/5/20,militaryconsumer.gov,8017,8017,8017,1,0,8017
4/5/20,minerva.defense.gov,8017,8017,6013,1,1,8017
4/5/20,montereybay.noaa.gov,8017,32068,8017,4,184,8017
4/5/20,mt.usembassy.gov,8017,12026,6013,1.5,368.25,8017
4/5/20,mvm.usace.army.mil,8017,10021,8017,1.25,0,10021
4/5/20,na.usembassy.gov,8017,8017,8017,1,0,8017
4/5/20,nan.usace.army.mil,8017,12026,8017,1.5,7.75,8017
4/5/20,nationalblueribbonschools.ed.gov,8017,16034,4009,2,6.5,8017
4/5/20,ncirc.gov,8017,12026,8017,1.5,27.25,8017
4/5/20,nepp.nasa.gov,8017,18038,4009,2.25,114,8017
4/5/20,netcents.af.mil,8017,8017,6013,1,0,8017
4/5/20,netsafa.navy.mil,8017,18038,4009,2.25,228,6013
4/5/20,newfarmers.usda.gov,8017,12026,8017,1.5,71.5,8017
4/5/20,northernindiana.va.gov,8017,8017,6013,1,5.25,8017
4/5/20,nsep.gov,8017,36077,8017,4.5,424.75,8017
4/5/20,nssdc.gsfc.nasa.gov,8017,38081,10021,4.75,54.75,12026
4/5/20,ntwc.ncep.noaa.gov,8017,8017,6013,1,17.75,8017
4/5/20,nww.usace.army.mil,8017,12026,6013,1.5,2.5,8017
4/5/20,oha.ed.gov,8017,18038,2004,2.25,34.25,8017
4/5/20,olms.dol-esa.gov,8017,34072,4009,4.25,250.5,8017
4/5/20,openi.wip.nlm.nih.gov,8017,8017,8017,1,0,8017
4/5/20,osce.usmission.gov,8017,10021,8017,1.25,1.25,8017
4/5/20,owaq.noaa.gov,8017,14030,8017,1.75,57.75,8017
4/5/20,pacificarea.uscg.mil,8017,40085,8017,5,48.5,8017
4/5/20,partnerships.usaid.gov,8017,10021,8017,1.25,32,8017
4/5/20,patentsgazette.uspto.gov,8017,8017,8017,1,0,8017
4/5/20,prevention.cancer.gov,8017,8017,8017,1,0,8017
4/5/20,psob.bja.ojp.gov,8017,40085,8017,5,95.5,8017
4/5/20,publicaccess.nih.gov,8017,20043,8017,2.5,36.5,4009
4/5/20,response.epa.gov,8017,22047,10021,2.75,11.25,10021
4/5/20,safetydata.fra.dot.gov,8017,8017,6013,1,0,8017
4/5/20,schoolsafety.gov,8017,14030,8017,1.75,53.75,8017
4/5/20,search.usmarshals.gov,8017,8017,6013,1,9.5,8017
4/5/20,sep.va.gov,8017,12026,8017,1.5,13.75,6013
4/5/20,sierranevada.jobcorps.gov,8017,20043,4009,2.5,97.5,8017
4/5/20,sigtarp.gov,8017,8017,8017,1,0,8017
4/5/20,simplex.giss.nasa.gov,8017,18038,2004,2.25,103.5,6013
4/5/20,smap.jpl.nasa.gov,8017,10021,8017,1.25,380.25,8017
4/5/20,smartpay.gsa.gov,8017,20043,12026,2.5,9,12026
4/5/20,srdata.nist.gov,8017,66141,10021,8.25,58.25,10021
4/5/20,stewarthunter.armymwr.com,8017,14030,8017,1.75,603.25,8017
4/5/20,studyguides.af.mil,8017,10021,8017,1.25,180.75,8017
4/5/20,tcc.export.gov,8017,22047,6013,2.75,13,10021
4/5/20,td.usembassy.gov,8017,12026,8017,1.5,2.5,8017
4/5/20,tech.gsa.gov,8017,10021,8017,1.25,19.75,8017
4/5/20,tl.usembassy.gov,8017,8017,6013,1,0,8017
4/5/20,trec.nist.gov,8017,66141,8017,8.25,241,8017
4/5/20,tswg.gov,8017,14030,6013,1.75,14.25,8017
4/5/20,uspto.usajobs.gov,8017,12026,6013,1.5,64.5,4009
4/5/20,vistacampus.gov,8017,14030,8017,1.75,159.5,8017
4/5/20,warren.af.mil,8017,22047,6013,2.75,105,8017
4/5/20,www2.usgs.gov,8017,10021,6013,1.25,70.25,8017
4/5/20,117arw.ang.af.mil,6013,10021,4009,1.67,16.33,6013
4/5/20,176wg.ang.af.mil,6013,22047,6013,3.67,66.66,6013
4/5/20,18f.gsa.gov,6013,6013,6013,1,0,6013
4/5/20,1stmlg.marines.mil,6013,16034,6013,2.67,461.32,6013
4/5/20,2ndmardiv.marines.mil,6013,18038,6013,3,828.3,8017
4/5/20,2ndmaw.marines.mil,6013,12026,6013,2,327.65,6013
4/5/20,2ndmlg.marines.mil,6013,8017,6013,1.33,32.67,6013
4/5/20,307bw.afrc.af.mil,6013,6013,6013,1,0,6013
4/5/20,6thmarines.marines.mil,6013,20043,8017,3.33,58.33,6013
4/5/20,aff.gov,6013,6013,6013,1,0,6013
4/5/20,afhra.af.mil,6013,6013,4009,1,0,6013
4/5/20,agents.floodsmart.gov,6013,36077,4009,6,66,8017
4/5/20,ai.mil,6013,24051,6013,4,24.67,6013
4/5/20,alaska.usgs.gov,6013,6013,2004,1,30.67,6013
4/5/20,alaska.va.gov,6013,8017,6013,1.33,12.33,6013
4/5/20,albany.va.gov,6013,6013,6013,1,0,6013
4/5/20,alcoholpolicy.niaaa.nih.gov,6013,6013,6013,1,0,6013
4/5/20,analytics.kansas.gov,6013,8017,2004,1.33,408.99,6013
4/5/20,apps.niehs.nih.gov,6013,20043,4009,3.33,10.67,8017
4/5/20,arctic.gov,6013,6013,6013,1,0,6013
4/5/20,arkansas.nationalguard.mil,6013,28060,4009,4.67,551.31,6013
4/5/20,armydentalcorps.amedd.army.mil,6013,8017,6013,1.33,88.66,6013
4/5/20,aschq.army.mil,6013,6013,4009,1,0,6013
4/5/20,asrs.arc.nasa.gov,6013,24051,6013,4,106.33,6013
4/5/20,asterweb.jpl.nasa.gov,6013,14030,6013,2.33,90,6013
4/5/20,atterburymuscatatuck.in.ng.mil,6013,20043,6013,3.33,342.32,6013
4/5/20,aura.gsfc.nasa.gov,6013,16034,6013,2.67,25.33,6013
4/5/20,aws-test2.healthcare.gov,6013,6013,6013,1,0,6013
4/5/20,babelmesh.nlm.nih.gov,6013,26055,2004,4.33,1107.63,2004
4/5/20,banknet.gov,6013,14030,4009,2.33,61,6013
4/5/20,barracks.marines.mil,6013,6013,4009,1,0,6013
4/5/20,basemap.nationalmap.gov,6013,16034,4009,2.67,19.33,6013
4/5/20,basicresearch.defense.gov,6013,6013,6013,1,0,6013
4/5/20,basictraining.af.mil,6013,6013,6013,1,0,6013
4/5/20,beaufort.marines.mil,6013,6013,6013,1,25.67,6013
4/5/20,beckley.va.gov,6013,10021,6013,1.67,6.33,6013
4/5/20,betobaccofree.hhs.gov,6013,10021,6013,1.67,17,6013
4/5/20,birmingham.va.gov,6013,16034,10021,2.67,2.33,12026
4/5/20,blackhills.va.gov,6013,18038,4009,3,43.67,4009
4/5/20,bloodstemcell.hrsa.gov,6013,8017,6013,1.33,508.31,6013
4/5/20,cancercenters.cancer.gov,6013,14030,6013,2.33,39.33,4009
4/5/20,careers.occ.gov,6013,42089,4009,7,60,8017
4/5/20,cf.usembassy.gov,6013,8017,4009,1.33,13.33,6013
4/5/20,cheyenne.va.gov,6013,8017,6013,1.33,1.67,6013
4/5/20,cleancities.energy.gov,6013,6013,4009,1,171.33,4009
4/5/20,cloud.gov,6013,6013,6013,1,0,6013
4/5/20,coatesville.va.gov,6013,32068,12026,5.33,101.33,8017
4/5/20,code.gov,6013,6013,6013,1,0,6013
4/5/20,computersforlearning.gov,6013,10021,4009,1.67,17,6013
4/5/20,constitutionday.cpms.osd.mil,6013,34072,6013,5.67,170.33,6013
4/5/20,cool.osd.mil,6013,10021,6013,1.67,230.99,6013
4/5/20,coralreef.noaa.gov,6013,6013,6013,1,5.33,6013
4/5/20,costprojections.cancer.gov,6013,12026,2004,2,15.67,6013
4/5/20,csp.navy.mil,6013,12026,6013,2,24,6013
4/5/20,dataferrett.census.gov,6013,8017,6013,1.33,761.97,4009
4/5/20,deepspace.jpl.nasa.gov,6013,10021,6013,1.67,12.33,4009
4/5/20,dev-earthquake.cr.usgs.gov,6013,8017,4009,1.33,23,6013
4/5/20,dinfos.dma.mil,6013,8017,4009,1.33,5.33,6013
4/5/20,doctrine.af.mil,6013,28060,4009,4.67,279.99,6013
4/5/20,dsld.nlm.nih.gov,6013,44094,8017,7.33,635.98,4009
4/5/20,education.blogs.archives.gov,6013,10021,8017,1.67,56.66,6013
4/5/20,employer.gov,6013,6013,6013,1,0,6013
4/5/20,epa-visl.ornl.gov,6013,22047,2004,3.67,1211.29,6013
4/5/20,epss.ahrq.gov,6013,6013,6013,1,3,6013
4/5/20,essearch.energystar.gov,6013,12026,4009,2,24.67,6013
4/5/20,everify.uscis.gov,6013,24051,6013,4,16,6013
4/5/20,eweb1.sba.gov,6013,46098,6013,7.67,442.32,6013
4/5/20,faaps.commerce.gov,6013,24051,2004,4,57,6013
4/5/20,fayettevillear.va.gov,6013,10021,8017,1.67,20,8017
4/5/20,fayettevillenc.va.gov,6013,24051,10021,4,21.33,10021
4/5/20,forfeiture.gov,6013,8017,4009,1.33,121,4009
4/5/20,fra.dot.gov,6013,6013,6013,1,0,6013
4/5/20,fsitraining.state.gov,6013,118251,6013,19.67,71.33,12026
4/5/20,gcmd.nasa.gov,6013,8017,6013,1.33,4,6013
4/5/20,geomac.gov,6013,6013,4009,1,0,6013
4/5/20,gmao.gsfc.nasa.gov,6013,14030,4009,2.33,247.66,6013
4/5/20,goes-r.gov,6013,14030,6013,2.33,14.33,6013
4/5/20,govsales.gov,6013,80170,6013,13.33,299.99,6013
4/5/20,gq.usembassy.gov,6013,6013,6013,1,4.67,6013
4/5/20,grandforks.af.mil,6013,16034,4009,2.67,67,6013
4/5/20,hallways.cap.gsa.gov,6013,8017,6013,1.33,0,8017
4/5/20,hampton.va.gov,6013,8017,8017,1.33,0,6013
4/5/20,handbook.tts.gsa.gov,6013,12026,6013,2,258.99,8017
4/5/20,help.extsharepoint.nsf.gov,6013,6013,6013,1,0,6013
4/5/20,history.uscg.mil,6013,8017,6013,1.33,155.66,6013
4/5/20,hohenfels.armymwr.com,6013,6013,6013,1,0,6013
4/5/20,hsric.nlm.nih.gov,6013,10021,4009,1.67,26.67,6013
4/5/20,ibwc.gov,6013,28060,6013,4.67,130,6013
4/5/20,ice.ntp.niehs.nih.gov,6013,18038,4009,3,130.66,4009
4/5/20,idcfoes.bls.gov,6013,12026,4009,2,143.33,6013
4/5/20,incidentnews.noaa.gov,6013,6013,2004,1,0,6013
4/5/20,infocentral.state.gov,6013,10021,6013,1.67,130.66,6013
4/5/20,informal.jpl.nasa.gov,6013,12026,4009,2,143.66,6013
4/5/20,integrationacademy.ahrq.gov,6013,8017,8017,1.33,0,8017
4/5/20,irt.defense.gov,6013,10021,4009,1.67,201.66,6013
4/5/20,irwin.armymwr.com,6013,6013,6013,1,0,6013
4/5/20,jbmhh.armymwr.com,6013,6013,4009,1,35,6013
4/5/20,landsat.visibleearth.nasa.gov,6013,8017,6013,1.33,114.66,6013
4/5/20,landsatlook.usgs.gov,6013,8017,6013,1.33,0,6013
4/5/20,larcsos.larc.nasa.gov,6013,6013,4009,1,1.33,6013
4/5/20,leadership.opm.gov,6013,14030,6013,2.33,46.66,6013
4/5/20,locatorplus.gov,6013,8017,4009,1.33,425.98,6013
4/5/20,lookforwatersense.epa.gov,6013,8017,6013,1.33,0,8017
4/5/20,marineprotectedareas.noaa.gov,6013,6013,6013,1,0,6013
4/5/20,marketingexpress.irs.gov,6013,14030,6013,2.33,52.66,4009
4/5/20,marketplace.cms.gov,6013,6013,6013,1,6,6013
4/5/20,mccdc.marines.mil,6013,22047,6013,3.67,123,4009
4/5/20,mcchord.af.mil,6013,6013,6013,1,11.33,6013
4/5/20,mcsfr.marines.mil,6013,10021,6013,1.67,37,6013
4/5/20,medicalmuseum.mil,6013,6013,6013,1,0,6013
4/5/20,meshb-prev.nlm.nih.gov,6013,42089,6013,7,300.32,6013
4/5/20,mhv-intb.myhealth.va.gov,6013,34072,6013,5.67,13.67,6013
4/5/20,mobile.arc.nasa.gov,6013,32068,8017,5.33,167.99,8017
4/5/20,mu.usembassy.gov,6013,6013,6013,1,0,6013
4/5/20,mvn.usace.army.mil,6013,6013,6013,1,4.33,6013
4/5/20,mvp.usace.army.mil,6013,6013,6013,1,5.33,6013
4/5/20,mwebdev2.ncbi.nlm.nih.gov,6013,60128,2004,10,160.66,6013
4/5/20,mwrresourcecenter.com,6013,34072,4009,5.67,138.33,6013
4/5/20,mysales.fas.gsa.gov,6013,6013,6013,1,0,6013
4/5/20,nap.usace.army.mil,6013,22047,6013,3.67,0,6013
4/5/20,narations.blogs.archives.gov,6013,6013,4009,1,0,6013
4/5/20,nccoe.nist.gov,6013,8017,6013,1.33,0.33,4009
4/5/20,ncses.nsf.gov,6013,16034,6013,2.67,57,6013
4/5/20,nems.nih.gov,6013,10021,6013,1.67,50,6013
4/5/20,newengland.water.usgs.gov,6013,6013,2004,1,2,6013
4/5/20,newriver.marines.mil,6013,6013,6013,1,0,6013
4/5/20,ninr.nih.gov,6013,12026,8017,2,6.33,8017
4/5/20,nwp.usace.army.mil,6013,10021,6013,1.67,154.33,4009
4/5/20,obamalibrary.gov,6013,6013,6013,1,0,6013
4/5/20,omniweb.gsfc.nasa.gov,6013,26055,4009,4.33,1677.61,4009
4/5/20,osmre.gov,6013,20043,4009,3.33,578.98,6013
4/5/20,owi.usgs.gov,6013,12026,2004,2,21.33,8017
4/5/20,patientsafety.va.gov,6013,6013,6013,1,7.33,6013
4/5/20,pe.usps.gov,6013,20043,4009,3.33,62.33,6013
4/5/20,phytochem.nal.usda.gov,6013,40085,4009,6.67,819.97,6013
4/5/20,poplarbluff.va.gov,6013,8017,6013,1.33,42,4009
4/5/20,pro-net.sba.gov,6013,6013,6013,1,0,6013
4/5/20,procurement.usaid.gov,6013,8017,6013,1.33,4,6013
4/5/20,pubmedhh.nlm.nih.gov,6013,78166,6013,13,381.99,6013
4/5/20,ready.marines.mil,6013,6013,4009,1,0,6013
4/5/20,recoverymonth.gov,6013,8017,6013,1.33,10.33,6013
4/5/20,rehab.research.va.gov,6013,8017,6013,1.33,55.66,6013
4/5/20,robotics.nasa.gov,6013,6013,6013,1,45.33,6013
4/5/20,saltlakecity.va.gov,6013,12026,8017,2,18.33,8017
4/5/20,sarsat.noaa.gov,6013,4009,2004,0.67,0.67,4009
4/5/20,search.nnlm.gov,6013,16034,4009,2.67,163.99,6013
4/5/20,smdc.army.mil,6013,12026,6013,2,447.32,6013
4/5/20,spa.usace.army.mil,6013,68145,2004,11.33,1303.29,6013
4/5/20,ssa.ecpic.gov,6013,6013,2004,1,0,6013
4/5/20,sst-soa.arc.nasa.gov,6013,18038,2004,3,69.33,8017
4/5/20,stage.fra.dot.gov,6013,56119,2004,9.33,477.65,6013
4/5/20,strbase.nist.gov,6013,36077,6013,6,119.66,6013
4/5/20,surveillance.cancer.gov,6013,14030,8017,2.33,175.33,4009
4/5/20,syracuse.va.gov,6013,16034,8017,2.67,472.65,8017
4/5/20,teasi.uspto.gov,6013,6013,2004,1,442.65,4009
4/5/20,timegov.boulder.nist.gov,6013,8017,4009,1.33,15.67,6013
4/5/20,tomah.va.gov,6013,6013,6013,1,0,6013
4/5/20,trc.nist.gov,6013,10021,6013,1.67,16.67,6013
4/5/20,uscis.usajobs.gov,6013,6013,6013,1,148.99,0
4/5/20,usmcservmart.gsa.gov,6013,24051,4009,4,143.99,6013
4/5/20,volpe.dot.gov,6013,12026,6013,2,172.66,4009
4/5/20,volunteer.va.gov,6013,24051,10021,4,27,8017
4/5/20,web.acpt.research.gov,6013,6013,2004,1,0.33,6013
4/5/20,westover.afrc.af.mil,6013,12026,6013,2,47.66,6013
4/5/20,wiesbaden.armymwr.com,6013,22047,6013,3.67,61.66,6013
4/5/20,wmap.gsfc.nasa.gov,6013,6013,6013,1,225.66,4009
4/5/20,work.uscg.mil,6013,16034,4009,2.67,126.66,8017
4/5/20,www1.grc.nasa.gov,6013,38081,6013,6.33,95.66,6013
4/5/20,108thwing.ang.af.mil,4009,4009,4009,1,0,4009
4/5/20,113wg.ang.af.mil,4009,20043,2004,5,257.97,4009
4/5/20,115fw.ang.af.mil,4009,4009,2004,1,0,4009
4/5/20,123aw.ang.af.mil,4009,10021,2004,2.5,916.89,4009
4/5/20,12af.acc.af.mil,4009,4009,2004,1,0,4009
4/5/20,161arw.ang.af.mil,4009,4009,4009,1,0,4009
4/5/20,174attackwing.ang.af.mil,4009,4009,4009,1,0,4009
4/5/20,181iw.ang.af.mil,4009,26055,4009,6.5,35,4009
