DatePulled2,domain,visits2,pageviews2,users2,pageviews_per_session2,avg_session_duration2,exits2
5/17/20,choose.va.gov,9940,9940,9940,1,0,9940
5/17/20,cloud.gov,9940,9940,9940,1,0,9940
5/17/20,co2.jpl.nasa.gov,9940,12425,2485,1.25,3.25,9940
5/17/20,columbus.af.mil,9940,14910,9940,1.5,68.75,9940
5/17/20,connecticut.va.gov,9940,24851,14910,2.5,121,9940
5/17/20,cpsearch.fas.gsa.gov,9940,27336,9940,2.75,44.5,14910
5/17/20,csa.fmcsa.dot.gov,9940,37276,14910,3.75,454.51,12425
5/17/20,csp.navy.mil,9940,54672,9940,5.5,81,9940
5/17/20,dailyburialschedule.cem.va.gov,9940,32306,9940,3.25,497.77,7455
5/17/20,dataferrett.census.gov,9940,22366,9940,2.25,163.26,7455
5/17/20,dlmf.nist.gov,9940,34791,9940,3.5,253.76,9940
5/17/20,docs.gdc.cancer.gov,9940,27336,12425,2.75,57.75,19881
5/17/20,dw.opm.gov,9940,24851,9940,2.5,436.51,7455
5/17/20,dyess.af.mil,9940,9940,9940,1,2.25,9940
5/17/20,eclipse.gsfc.nasa.gov,9940,17396,9940,1.75,52.75,9940
5/17/20,elibraryusa.state.gov,9940,29821,9940,3,168.51,9940
5/17/20,emaps.ed.gov,9940,47216,2485,4.75,778.77,9940
5/17/20,energy.sandia.gov,9940,12425,9940,1.25,18.5,9940
5/17/20,epss.ahrq.gov,9940,14910,9940,1.5,19.75,9940
5/17/20,everify.uscis.gov,9940,29821,9940,3,7.5,9940
5/17/20,evidence.training.nij.gov,9940,136679,2485,13.75,1657.05,9940
5/17/20,fairchild.af.mil,9940,12425,7455,1.25,10.5,9940
5/17/20,fayettevillear.va.gov,9940,24851,9940,2.5,546.52,7455
5/17/20,fdicoig.gov,9940,12425,7455,1.25,0,9940
5/17/20,fdr.blogs.archives.gov,9940,9940,9940,1,0,9940
5/17/20,fedscope.opm.gov,9940,14910,7455,1.5,132,9940
5/17/20,findhivcare.hrsa.gov,9940,12425,12425,1.25,109,12425
5/17/20,fpc.gov,9940,17396,7455,1.75,14.75,9940
5/17/20,gcmd.nasa.gov,9940,42246,9940,4.25,118.5,9940
5/17/20,heal.nih.gov,9940,12425,9940,1.25,43.25,9940
5/17/20,hero.epa.gov,9940,12425,9940,1.25,21,9940
5/17/20,history.amedd.army.mil,9940,14910,9940,1.5,10.5,9940
5/17/20,hnc.usace.army.mil,9940,27336,9940,2.75,117.25,9940
5/17/20,honorguard.af.mil,9940,12425,9940,1.25,3.5,9940
5/17/20,https.cio.gov,9940,9940,4970,1,0,9940
5/17/20,is.usembassy.gov,9940,39761,9940,4,1014.03,7455
5/17/20,j1visawaiverrecommendation.state.gov,9940,164015,4970,16.5,989.53,7455
5/17/20,jackson.armymwr.com,9940,12425,7455,1.25,22,9940
5/17/20,japan.marines.mil,9940,27336,7455,2.75,26.75,9940
5/17/20,jimmycarterlibrary.gov,9940,12425,9940,1.25,188.51,9940
5/17/20,jnlwp.defense.gov,9940,9940,9940,1,0,9940
5/17/20,joltsdata.bls.gov,9940,64612,7455,6.5,494.02,9940
5/17/20,kach.amedd.army.mil,9940,12425,4970,1.25,17.75,9940
5/17/20,landsat.usgs.gov,9940,24851,9940,2.5,392.76,14910
5/17/20,lbpw.larc.nasa.gov,9940,29821,2485,3,539.27,7455
5/17/20,legacy.export.gov,9940,12425,9940,1.25,9.75,9940
5/17/20,leonardwood.armymwr.com,9940,9940,7455,1,0,9940
5/17/20,letsmove.obamawhitehouse.archives.gov,9940,44731,9940,4.5,496.02,12425
5/17/20,library.noaa.gov,9940,12425,7455,1.25,163.01,7455
5/17/20,locatorplus.gov,9940,12425,7455,1.25,37,9940
5/17/20,lr.usembassy.gov,9940,14910,9940,1.5,37.75,9940
5/17/20,lrp.usace.army.mil,9940,156560,9940,15.75,1851.31,9940
5/17/20,lu.usembassy.gov,9940,9940,9940,1,0,9940
5/17/20,mag26.marines.mil,9940,9940,4970,1,10.75,9940
5/17/20,maine.va.gov,9940,12425,7455,1.25,14.75,12425
5/17/20,malmstrom.af.mil,9940,12425,12425,1.25,0,9940
5/17/20,manchester.va.gov,9940,12425,9940,1.25,15.5,9940
5/17/20,manufacturing.gov,9940,14910,7455,1.5,34.25,9940
5/17/20,map.gsfc.nasa.gov,9940,9940,9940,1,0,9940
5/17/20,march.afrc.af.mil,9940,27336,12425,2.75,90,9940
5/17/20,marketingexpress.irs.gov,9940,19881,2485,2,455.26,4970
5/17/20,martinsburg.va.gov,9940,12425,9940,1.25,5.5,9940
5/17/20,mccdc.marines.mil,9940,12425,7455,1.25,126,9940
5/17/20,md.usembassy.gov,9940,14910,9940,1.5,12.75,9940
5/17/20,miami.jobcorps.gov,9940,9940,4970,1,0,9940
5/17/20,modis-land.gsfc.nasa.gov,9940,12425,4970,1.25,21.75,4970
5/17/20,mvs.usace.army.mil,9940,14910,9940,1.5,86,9940
5/17/20,nap.usace.army.mil,9940,9940,7455,1,0,9940
5/17/20,nasa-at-work.nasa.gov,9940,22366,2485,2.25,13,9940
5/17/20,navfac.usajobs.gov,9940,52187,2485,5.25,499.52,7455
5/17/20,nccdb.fmcsa.dot.gov,9940,12425,12425,1.25,206.76,4970
5/17/20,nciterms-qa.nci.nih.gov,9940,9940,9940,1,0,9940
5/17/20,ndu.edu,9940,9940,9940,1,3,9940
5/17/20,ne.usembassy.gov,9940,9940,9940,1,0,9940
5/17/20,nebraska.va.gov,9940,22366,7455,2.25,226.01,9940
5/17/20,northflorida.va.gov,9940,34791,9940,3.5,137.5,9940
5/17/20,nutrition.va.gov,9940,22366,4970,2.25,74.5,12425
5/17/20,nwd.usace.army.mil,9940,14910,9940,1.5,2.5,12425
5/17/20,nwp.usace.army.mil,9940,22366,9940,2.25,66,12425
5/17/20,ohrp.cit.nih.gov,9940,54672,9940,5.5,20,9940
5/17/20,oni.navy.mil,9940,14910,9940,1.5,184.76,9940
5/17/20,orip.nih.gov,9940,42246,7455,4.25,93.25,9940
5/17/20,polk.armymwr.com,9940,9940,7455,1,48,9940
5/17/20,providence.va.gov,9940,22366,9940,2.25,7.5,9940
5/17/20,pubmedhh.nlm.nih.gov,9940,59642,14910,6,517.27,9940
5/17/20,pueblo.gpo.gov,9940,14910,9940,1.5,17.75,9940
5/17/20,pw.usembassy.gov,9940,29821,2485,3,132.5,9940
5/17/20,saffm.hq.af.mil,9940,42246,7455,4.25,84.5,12425
5/17/20,salem.va.gov,9940,9940,9940,1,18.25,9940
5/17/20,schoolsafety.gov,9940,12425,9940,1.25,21,9940
5/17/20,search.invasivespeciesinfo.gov,9940,9940,4970,1,26,7455
5/17/20,search.nnlm.gov,9940,12425,4970,1.25,14.25,9940
5/17/20,seasonaljobs.dol.gov,9940,17396,7455,1.75,106.5,9940
5/17/20,sheppard.af.mil,9940,24851,7455,2.5,200.01,9940
5/17/20,sk.usembassy.gov,9940,24851,9940,2.5,91.25,9940
5/17/20,smartpay.gsa.gov,9940,27336,14910,2.75,150.5,9940
5/17/20,socialwork.va.gov,9940,14910,9940,1.5,227.26,7455
5/17/20,southtexas.va.gov,9940,29821,12425,3,993.53,12425
5/17/20,spaceflight.nasa.gov,9940,22366,12425,2.25,211.26,12425
5/17/20,spinoff.nasa.gov,9940,19881,12425,2,69,9940
5/17/20,sr.usembassy.gov,9940,9940,9940,1,0,9940
5/17/20,sti.nasa.gov,9940,12425,9940,1.25,375.26,4970
5/17/20,syracuse.va.gov,9940,49702,9940,5,834.78,7455
5/17/20,tecom.marines.mil,9940,14910,12425,1.5,0,12425
5/17/20,test.healthcare.gov,9940,54672,9940,5.5,79.75,9940
5/17/20,tobyhanna.army.mil,9940,17396,4970,1.75,190.76,9940
5/17/20,townhall-vpn.nasa.gov,9940,12425,7455,1.25,76,9940
5/17/20,transition.fec.gov,9940,22366,2485,2.25,73.75,7455
5/17/20,tuscaloosa.va.gov,9940,9940,9940,1,0,9940
5/17/20,usamriid.army.mil,9940,17396,9940,1.75,8.25,9940
5/17/20,vcf.gov,9940,7455,2485,0.75,1.5,7455
5/17/20,vec.gsa.gov,9940,24851,7455,2.5,221.76,9940
5/17/20,veteran.apps.va.gov,9940,44731,4970,4.5,41.75,9940
5/17/20,volunteer.va.gov,9940,27336,12425,2.75,84.25,9940
5/17/20,whistleblower.gov,9940,9940,9940,1,0,9940
5/17/20,ylai.state.gov,9940,14910,7455,1.5,46,9940
5/17/20,yosemite.epa.gov,9940,121769,2485,12.25,302.76,9940
5/17/20,104fw.ang.af.mil,7455,17396,4970,2.33,25.67,7455
5/17/20,125fw.ang.af.mil,7455,14910,4970,2,37.33,7455
5/17/20,127wg.ang.af.mil,7455,134194,7455,18,330.34,7455
5/17/20,139aw.ang.af.mil,7455,27336,7455,3.67,49.33,7455
5/17/20,146aw.ang.af.mil,7455,69582,7455,9.33,1335.71,9940
5/17/20,148fw.ang.af.mil,7455,32306,7455,4.33,189.67,7455
5/17/20,15wing.af.mil,7455,27336,9940,3.67,14.67,9940
5/17/20,169fw.ang.af.mil,7455,17396,7455,2.33,53.33,7455
5/17/20,173fw.ang.af.mil,7455,12425,7455,1.67,5.33,7455
5/17/20,184iw.ang.af.mil,7455,17396,2485,2.33,20.33,7455
5/17/20,187fw.ang.af.mil,7455,9940,7455,1.33,7.67,7455
5/17/20,190arw.ang.af.mil,7455,32306,4970,4.33,171.67,7455
5/17/20,26thmeu.marines.mil,7455,7455,7455,1,0,7455
5/17/20,2af.aetc.af.mil,7455,9940,4970,1.33,3,7455
5/17/20,403wg.afrc.af.mil,7455,7455,7455,1,0,7455
5/17/20,419fw.afrc.af.mil,7455,7455,4970,1,0,7455
5/17/20,60plus.smokefree.gov,7455,12425,7455,1.67,71.34,7455
5/17/20,access.trade.gov,7455,12425,7455,1.67,10.33,7455
5/17/20,acms.research.gov,7455,37276,2485,5,881.03,2485
5/17/20,afams.af.mil,7455,7455,7455,1,503.35,4970
5/17/20,aff.gov,7455,34791,4970,4.67,50.67,7455
5/17/20,afinspectorgeneral.af.mil,7455,9940,9940,1.33,17.33,9940
5/17/20,afsbirsttr.af.mil,7455,9940,2485,1.33,5.33,7455
5/17/20,airquality.gsfc.nasa.gov,7455,17396,7455,2.33,198.34,4970
5/17/20,albany.va.gov,7455,14910,7455,2,130.67,4970
5/17/20,alcoholtreatment.niaaa.nih.gov,7455,12425,7455,1.67,33.67,7455
5/17/20,alsa.mil,7455,12425,4970,1.67,17.67,7455
5/17/20,altus.af.mil,7455,7455,7455,1,0,7455
5/17/20,analytics.usa.gov,7455,14910,2485,2,7,7455
5/17/20,appel.nasa.gov,7455,7455,7455,1,0,7455
5/17/20,applocker.navy.mil,7455,42246,7455,5.67,185.34,7455
5/17/20,arlweb.msha.gov,7455,99403,7455,13.33,377.35,7455
5/17/20,arnold.af.mil,7455,7455,7455,1,0,7455
5/17/20,atterburymuscatatuck.in.ng.mil,7455,14910,7455,2,51.67,7455
5/17/20,aws-test2.healthcare.gov,7455,12425,7455,1.67,2,7455
5/17/20,battlecreek.va.gov,7455,14910,7455,2,16.33,7455
5/17/20,before-you-ship.18f.gov,7455,34791,4970,4.67,183.67,7455
5/17/20,beta.tsp.gov,7455,22366,7455,3,126,7455
5/17/20,betobaccofree.hhs.gov,7455,7455,7455,1,15.67,7455
5/17/20,bigspring.va.gov,7455,17396,2485,2.33,20.33,9940
5/17/20,blog.samhsa.gov,7455,7455,7455,1,176.01,4970
5/17/20,buckley.af.mil,7455,12425,4970,1.67,24.33,7455
5/17/20,buffalo.va.gov,7455,24851,7455,3.33,162.67,7455
5/17/20,calc.gsa.gov,7455,7455,7455,1,0,7455
5/17/20,canandaigua.va.gov,7455,12425,9940,1.67,168.34,7455
5/17/20,careers.occ.gov,7455,7455,7455,1,0,7455
5/17/20,catweb2.sba.gov,7455,32306,2485,4.33,338.01,7455
5/17/20,chemdata.nist.gov,7455,19881,4970,2.67,247.34,4970
5/17/20,cherrypoint.marines.mil,7455,7455,7455,1,0,7455
5/17/20,clintonlibrary.gov,7455,12425,7455,1.67,68,7455
5/17/20,co-ops.nos.noaa.gov,7455,7455,7455,1,0,7455
5/17/20,collegedrinkingprevention.gov,7455,19881,7455,2.67,388.68,7455
5/17/20,connectedcare.va.gov,7455,7455,7455,1,91.67,7455
5/17/20,connector.hrsa.gov,7455,12425,7455,1.67,31,7455
5/17/20,coralreefwatch.noaa.gov,7455,39761,9940,5.33,65,12425
5/17/20,createdequal.neh.gov,7455,7455,7455,1,12.67,7455
5/17/20,cris-scstage-internet.uscis.dhs.gov,7455,44731,7455,6,55.67,7455
5/17/20,danville.va.gov,7455,12425,7455,1.67,11.67,7455
5/17/20,datascience.cancer.gov,7455,12425,4970,1.67,56,7455
5/17/20,deainfo.nci.nih.gov,7455,7455,7455,1,246.34,4970
5/17/20,deepspace.jpl.nasa.gov,7455,9940,7455,1.33,3.33,7455
5/17/20,denver.va.gov,7455,7455,7455,1,423.35,7455
5/17/20,dietassessmentprimer.cancer.gov,7455,17396,7455,2.33,31.67,7455
5/17/20,dimoc.mil,7455,9940,7455,1.33,28.33,7455
5/17/20,dm.usda.gov,7455,14910,7455,2,20.67,7455
5/17/20,doctrine.af.mil,7455,17396,9940,2.33,56.34,7455
5/17/20,dsrs.api.healthcare.gov,7455,7455,4970,1,0,7455
5/17/20,dtp.cancer.gov,7455,7455,7455,1,0,7455
5/17/20,dublin.va.gov,7455,9940,9940,1.33,17,7455
5/17/20,durham.va.gov,7455,14910,7455,2,220.67,9940
5/17/20,edg.epa.gov,7455,14910,4970,2,0.67,7455
5/17/20,efile.eoir.justice.gov,7455,47216,7455,6.33,278.34,4970
5/17/20,elpaso.va.gov,7455,17396,4970,2.33,25.33,7455
5/17/20,environmental.larc.nasa.gov,7455,7455,2485,1,84.67,7455
5/17/20,espo.nasa.gov,7455,7455,4970,1,84.67,4970
5/17/20,federalist-76a38c7a-b538-4b4c-b35c-e42c6e455250.app.cloud.gov,7455,19881,2485,2.67,1.33,7455
5/17/20,financialresearch.gov,7455,7455,7455,1,0,7455
5/17/20,fj.usembassy.gov,7455,14910,12425,2,17,9940
5/17/20,georgewbushlibrary.smu.edu,7455,9940,7455,1.33,5.33,7455
5/17/20,ghgdata.epa.gov,7455,7455,7455,1,0,7455
5/17/20,handbook.tts.gsa.gov,7455,9940,7455,1.33,9.67,7455
5/17/20,highways.dot.gov,7455,12425,7455,1.67,103,7455
5/17/20,hirevets.gov,7455,7455,7455,1,0,7455
5/17/20,hmspermits.noaa.gov,7455,22366,9940,3,240.34,14910
5/17/20,honeybeenet.gsfc.nasa.gov,7455,19881,7455,2.67,13.33,7455
5/17/20,il.ngb.army.mil,7455,22366,4970,3,199.67,7455
5/17/20,imp.medicare.gov,7455,94433,7455,12.67,321.34,9940
5/17/20,imp2.healthcare.gov,7455,9940,7455,1.33,0.67,7455
5/17/20,infocenter.nimh.nih.gov,7455,9940,7455,1.33,10.67,7455
5/17/20,ironmountain.va.gov,7455,12425,7455,1.67,15,9940
5/17/20,it.ojp.gov,7455,7455,7455,1,0,7455
5/17/20,its.bldrdoc.gov,7455,9940,4970,1.33,296.34,7455
5/17/20,jecc.mil,7455,12425,2485,1.67,2.67,7455
5/17/20,jfk.blogs.archives.gov,7455,54672,7455,7.33,143.67,7455
5/17/20,lasvegas.va.gov,7455,7455,7455,1,0,7455
5/17/20,ldlink.nci.nih.gov,7455,12425,7455,1.67,48.67,9940
5/17/20,leadership.opm.gov,7455,7455,7455,1,0,7455
5/17/20,library.doc.gov,7455,9940,7455,1.33,0.67,2485
5/17/20,littlerock.va.gov,7455,24851,7455,3.33,357.68,9940
5/17/20,lrh.usace.army.mil,7455,22366,2485,3,60,7455
5/17/20,lta.cr.usgs.gov,7455,7455,7455,1,3.67,7455
5/17/20,marine-md.weather.gov,7455,9940,7455,1.33,1.33,7455
5/17/20,mcieast.marines.mil,7455,14910,7455,2,69,7455
5/17/20,mcwl.marines.mil,7455,17396,4970,2.33,795.69,7455
5/17/20,me.usembassy.gov,7455,57157,7455,7.67,93.34,7455
5/17/20,medeng.jpl.nasa.gov,7455,12425,2485,1.67,19.67,7455
5/17/20,mh.usembassy.gov,7455,12425,7455,1.67,15.33,7455
5/17/20,mhv-intb.myhealth.va.gov,7455,67097,7455,9,62.67,7455
5/17/20,millionhearts.hhs.gov,7455,37276,7455,5,237.34,7455
5/17/20,miramar.marines.mil,7455,14910,4970,2,219.01,7455
5/17/20,missionact.va.gov,7455,9940,9940,1.33,32.33,9940
5/17/20,mobile.arc.nasa.gov,7455,9940,7455,1.33,3,7455
5/17/20,mountainhome.va.gov,7455,17396,9940,2.33,645.02,7455
5/17/20,mrss.jpl.nasa.gov,7455,7455,2485,1,0,7455
5/17/20,mwebdev2.ncbi.nlm.nih.gov,7455,99403,2485,13.33,1774.06,0
5/17/20,my.usgs.gov,7455,9940,7455,1.33,141,4970
5/17/20,mypba.pbgc.gov,7455,47216,12425,6.33,112,12425
5/17/20,nab.usace.army.mil,7455,7455,7455,1,0,7455
5/17/20,nasajobs.nasa.gov,7455,14910,14910,2,8.33,14910
5/17/20,nasic.af.mil,7455,7455,4970,1,3.67,7455
5/17/20,nato.usmission.gov,7455,9940,7455,1.33,680.69,7455
5/17/20,ncim.nci.nih.gov,7455,12425,7455,1.67,132,7455
5/17/20,ncolcoe.army.mil,7455,12425,7455,1.67,51.67,7455
5/17/20,ncrtm.ed.gov,7455,9940,4970,1.33,42.67,7455
5/17/20,ntis.gov,7455,14910,7455,2,39.67,7455
5/17/20,ntpdocs.niehs.nih.gov,7455,7455,7455,1,0,7455
5/17/20,ntptools.niehs.nih.gov,7455,7455,7455,1,0,7455
5/17/20,ocio.commerce.gov,7455,7455,7455,1,0,7455
5/17/20,oedci.uspto.gov,7455,42246,7455,5.67,190.67,7455
5/17/20,oig.dol.gov,7455,12425,7455,1.67,28,7455
5/17/20,oighotlineportal.ed.gov,7455,32306,4970,4.33,356.01,4970
5/17/20,oprm.va.gov,7455,7455,7455,1,168.01,4970
5/17/20,owi.usgs.gov,7455,42246,2485,5.67,183.01,7455
5/17/20,papahanaumokuakea.gov,7455,9940,7455,1.33,0,7455
5/17/20,partnerships.usaid.gov,7455,7455,7455,1,0,7455
5/17/20,patentsgazette.uspto.gov,7455,32306,7455,4.33,793.02,7455
5/17/20,patientcare.va.gov,7455,12425,9940,1.67,49.33,4970
5/17/20,philadelphia.va.gov,7455,7455,7455,1,1828.06,4970
5/17/20,pod.usace.army.mil,7455,7455,7455,1,0,7455
5/17/20,pope.af.mil,7455,7455,7455,1,0,7455
5/17/20,psychologytraining.va.gov,7455,9940,2485,1.33,454.68,4970
5/17/20,pwrc.usgs.gov,7455,7455,7455,1,0,7455
5/17/20,ready.marines.mil,7455,7455,7455,1,5.33,7455
5/17/20,reno.va.gov,7455,22366,9940,3,95,9940
5/17/20,sac.usace.army.mil,7455,9940,7455,1.33,58.34,7455
5/17/20,sandiego.jobcorps.gov,7455,4970,2485,0.67,11.67,4970
5/17/20,sarsat.noaa.gov,7455,9940,7455,1.33,0,7455
5/17/20,sealevel.jpl.nasa.gov,7455,7455,7455,1,0,7455
5/17/20,search.cms.gov,7455,9940,4970,1.33,422.35,4970
5/17/20,search.hhs.gov,7455,323060,146620,43.33,0,62127
5/17/20,search.womenshealth.gov,7455,34791,17396,4.67,56,14910
5/17/20,shaw.af.mil,7455,14910,7455,2,77.34,7455
5/17/20,shreveport.va.gov,7455,7455,2485,1,0,7455
5/17/20,si.usembassy.gov,7455,14910,9940,2,14,9940
5/17/20,sill.armymwr.com,7455,12425,4970,1.67,22.33,7455
5/17/20,siouxfalls.va.gov,7455,7455,7455,1,19,7455
5/17/20,sirt.cftc.gov,7455,139164,17396,18.67,711.69,17396
5/17/20,standards.nasa.gov,7455,37276,4970,5,704.36,7455
5/17/20,statecancerprofiles.cancer.gov,7455,22366,9940,3,1.33,7455
5/17/20,stats.bls.gov,7455,7455,7455,1,8,7455
5/17/20,stellwagen.noaa.gov,7455,7455,7455,1,0,7455
5/17/20,stewarthunter.armymwr.com,7455,12425,2485,1.67,0,9940
5/17/20,stlouis.va.gov,7455,9940,4970,1.33,40,7455
5/17/20,svsdev.gsfc.nasa.gov,7455,44731,2485,6,1467.71,7455
5/17/20,swg.usace.army.mil,7455,9940,4970,1.33,502.02,4970
5/17/20,tad.usace.army.mil,7455,17396,4970,2.33,132.67,7455
5/17/20,tech.gsa.gov,7455,14910,7455,2,131.67,7455
5/17/20,tennesseevalley.va.gov,7455,9940,9940,1.33,0,9940
5/17/20,test.nccap.dol.gov,7455,9940,2485,1.33,48,7455
5/17/20,tfm.fiscal.treasury.gov,7455,17396,9940,2.33,10.67,12425
5/17/20,toxics.usgs.gov,7455,7455,7455,1,0,7455
5/17/20,usastaffing.gov,7455,12425,7455,1.67,5.33,7455
5/17/20,usdebitcard.gov,7455,14910,7455,2,232.01,7455
5/17/20,usun.usmission.gov,7455,7455,7455,1,0,7455
5/17/20,va.usembassy.gov,7455,9940,7455,1.33,424.01,4970
5/17/20,veterantraining.va.gov,7455,12425,9940,1.67,0,12425
5/17/20,visn8.va.gov,7455,7455,7455,1,0,7455
5/17/20,vlm.cem.va.gov,7455,47216,7455,6.33,148.34,7455
5/17/20,windriver.jobcorps.gov,7455,54672,2485,7.33,1002.36,7455
5/17/20,wmap.gsfc.nasa.gov,7455,17396,7455,2.33,550.35,4970
5/17/20,work.uscg.mil,7455,14910,9940,2,26.33,9940
5/17/20,worker.gov,7455,17396,7455,2.33,43,7455
5/17/20,ws.usembassy.gov,7455,14910,7455,2,32,7455
5/17/20,wv.ng.mil,7455,7455,7455,1,0,7455
5/17/20,107attackwing.ang.af.mil,4970,27336,4970,5.5,40.5,4970
5/17/20,111attackwing.ang.af.mil,4970,9940,2485,2,151.5,4970
5/17/20,114fw.ang.af.mil,4970,9940,4970,2,123.5,4970
5/17/20,115fw.ang.af.mil,4970,9940,4970,2,11,4970
5/17/20,117arw.ang.af.mil,4970,4970,4970,1,45.5,4970
5/17/20,11thmeu.marines.mil,4970,4970,4970,1,0,4970
5/17/20,122fw.ang.af.mil,4970,12425,4970,2.5,737.02,4970
5/17/20,149fw.ang.af.mil,4970,19881,2485,4,284.51,4970
5/17/20,172aw.ang.af.mil,4970,9940,4970,2,34.5,4970
5/17/20,174attackwing.ang.af.mil,4970,4970,4970,1,0,4970
5/17/20,175wg.ang.af.mil,4970,24851,4970,5,330.01,4970
5/17/20,193sow.ang.af.mil,4970,4970,4970,1,0,4970
5/17/20,24thmeu.marines.mil,4970,7455,2485,1.5,22,4970
5/17/20,2ndmarines.marines.mil,4970,12425,4970,2.5,97.5,4970
5/17/20,2ndmaw.marines.mil,4970,4970,4970,1,0,4970
5/17/20,2ndmlg.marines.mil,4970,7455,4970,1.5,0,4970
5/17/20,352sow.af.mil,4970,4970,4970,1,0,4970
5/17/20,433aw.afrc.af.mil,4970,7455,7455,1.5,0,7455
5/17/20,445aw.afrc.af.mil,4970,4970,4970,1,0,4970
5/17/20,446aw.afrc.af.mil,4970,4970,4970,1,0,4970
5/17/20,7atc.army.mil,4970,12425,7455,2.5,0,7455
5/17/20,919sow.afrc.af.mil,4970,4970,4970,1,0,4970
5/17/20,acq.osd.mil,4970,7455,4970,1.5,45,4970
5/17/20,acquisition-uat.gsa.gov,4970,14910,4970,3,144.5,4970
5/17/20,addiction.surgeongeneral.gov,4970,12425,4970,2.5,66.5,4970
5/17/20,adlnet.gov,4970,4970,2485,1,123.5,4970
5/17/20,admin.dea.gov,4970,9940,4970,2,68.5,2485
5/17/20,aepubs.eur.army.mil,4970,7455,4970,1.5,55.5,4970
5/17/20,afimsc.af.mil,4970,7455,4970,1.5,264.51,4970
5/17/20,afsbeurope.army.mil,4970,4970,4970,1,0,4970
5/17/20,afsoc.af.mil,4970,17396,12425,3.5,0,12425
5/17/20,agricola.nal.usda.gov,4970,4970,4970,1,0,4970
5/17/20,aids.nlm.nih.gov,4970,4970,4970,1,43.5,4970
5/17/20,aircrafticing.grc.nasa.gov,4970,7455,4970,1.5,0,4970
5/17/20,airforce.usajobs.gov,4970,9940,7455,2,852.03,4970
5/17/20,amcom.army.mil,4970,4970,4970,1,0,4970
5/17/20,api.nasa.gov,4970,4970,4970,1,0,4970
5/17/20,aqs.epa.gov,4970,22366,4970,4.5,58.5,9940
5/17/20,aqua.nasa.gov,4970,7455,7455,1.5,69.5,4970
5/17/20,archive.opm.gov,4970,9940,4970,2,7.5,4970
5/17/20,archive.usgs.gov,4970,9940,4970,2,40,4970
5/17/20,arcr.niaaa.nih.gov,4970,4970,4970,1,0,4970
5/17/20,arctic.gov,4970,4970,4970,1,0,4970
5/17/20,armycivilianservice.usajobs.gov,4970,24851,4970,5,291.51,2485
5/17/20,asrs.arc.nasa.gov,4970,7455,4970,1.5,7,4970
5/17/20,auth-stg.cdc.gov,4970,17396,4970,3.5,169.01,4970
5/17/20,aviationsystemsdivision.arc.nasa.gov,4970,4970,4970,1,0,4970
5/17/20,awg.army.mil,4970,4970,4970,1,0,4970
5/17/20,barracks.marines.mil,4970,4970,4970,1,0,4970
5/17/20,bbg.gov,4970,4970,4970,1,24,4970
5/17/20,beckley.va.gov,4970,4970,4970,1,3,4970
5/17/20,bic.marines.mil,4970,4970,4970,1,0,4970
5/17/20,bliss.armymwr.com,4970,4970,4970,1,0,4970
5/17/20,blog.usaid.gov,4970,4970,4970,1,0,4970
5/17/20,blsdev.bls.gov,4970,12425,4970,2.5,635.02,4970
5/17/20,bm.usconsulate.gov,4970,7455,4970,1.5,268.01,4970
5/17/20,boise.va.gov,4970,4970,4970,1,559.02,2485
5/17/20,brunswick.jobcorps.gov,4970,7455,4970,1.5,9,4970
5/17/20,buoybay.noaa.gov,4970,4970,4970,1,0,4970
5/17/20,bush41library.tamu.edu,4970,4970,4970,1,0,4970
5/17/20,butler.va.gov,4970,12425,4970,2.5,103,4970
5/17/20,buyaccessible.gov,4970,27336,4970,5.5,77,4970
5/17/20,candp.marines.mil,4970,4970,4970,1,0,4970
5/17/20,carlisle.armymwr.com,4970,14910,2485,3,28,4970
5/17/20,cascom.army.mil,4970,4970,4970,1,257.51,4970
5/17/20,casey.armymwr.com,4970,4970,2485,1,19.5,4970
5/17/20,cedcd.nci.nih.gov,4970,2485,2485,0.5,819.03,2485
5/17/20,cisa.ndu.edu,4970,7455,4970,1.5,61,4970
5/17/20,cleancities.energy.gov,4970,32306,4970,6.5,708.52,4970
5/17/20,clintonwhitehouse3.archives.gov,4970,7455,4970,1.5,627.02,4970
5/17/20,clintonwhitehouse4.archives.gov,4970,4970,4970,1,0,4970
5/17/20,cmo.defense.gov,4970,14910,7455,3,285.01,7455
5/17/20,coe.gsa.gov,4970,2485,2485,0.5,21,2485
5/17/20,columbiamo.va.gov,4970,4970,4970,1,88.5,4970
5/17/20,comments.cftc.gov,4970,89463,7455,18,74.5,7455
5/17/20,conectate.gobiernousa.gov,4970,4970,4970,1,48,4970
5/17/20,ctip.defense.gov,4970,7455,4970,1.5,14,4970
5/17/20,cto.mil,4970,12425,4970,2.5,67.5,7455
5/17/20,curator.jsc.nasa.gov,4970,4970,4970,1,0,4970
5/17/20,cyber.dhs.gov,4970,14910,2485,3,23.5,4970
5/17/20,data.nasa.gov,4970,9940,7455,2,10.5,7455
5/17/20,data.noaa.gov,4970,9940,4970,2,12,4970
5/17/20,datamapper.geo.census.gov,4970,4970,4970,1,51,0
5/17/20,dc.ng.mil,4970,4970,4970,1,0,4970
5/17/20,dcaa.mil,4970,4970,4970,1,33,4970
5/17/20,dev3.orr.noaa.gov,4970,126739,2485,25.5,2232.07,4970
5/17/20,dhds.cdc.gov,4970,4970,4970,1,0,4970
